company,bean_origin_bar,ref,review_year,company_location,rating,bean_type,broad_bean_origin,cocoa_percent_clean,rating_outlier,cocoa_percent_clean_outlier,premium_flag,cocoa_category,brand_avg_rating,brand_tier,origin_avg_rating,origin_score,premium_origin_flag,rating_segment,company_region,cluster,cluster_label
Askinosie,San Jose Del Tambo,175,2007,USA,3.0,Forastero (Arriba),Ecuador,70.0,False,False,False,Medium (60-75%),3.4166666666666665,Elite,3.134715025906736,56.7,False,Average,North America,1,Mass Market
Bahen & Co.,Houseblend,1474,2015,Australia,3.25,,,80.0,False,False,False,High (>75%),2.95,Low-Rated,,,False,Good,Asia-Pacific,0,Premium
Bahen & Co.,Papua New Guinea,1474,2015,Australia,3.5,,Papua New Guinea,70.0,False,False,True,Medium (60-75%),2.95,Low-Rated,3.2916666666666665,64.6,True,Good,Asia-Pacific,0,Premium
Bahen & Co.,Sambirano,995,2012,Australia,3.0,Trinitario,Madagascar,70.0,False,False,False,Medium (60-75%),2.95,Low-Rated,3.2655172413793103,63.3,True,Average,Asia-Pacific,0,Premium
Bahen & Co.,Bahia,999,2012,Australia,2.5,,Brazil,70.0,False,False,False,Medium (60-75%),2.95,Low-Rated,3.284482758620689,64.2,True,Below Average,Asia-Pacific,2,Experimental
Bahen & Co.,Houseblend,999,2012,Australia,2.5,Blend,,70.0,False,False,False,Medium (60-75%),2.95,Low-Rated,,,False,Below Average,Asia-Pacific,2,Experimental
Bakau,"Bambamarca, 2015",1454,2015,Peru,2.75,,Peru,70.0,False,False,False,Medium (60-75%),3.125,Standard,3.137878787878788,56.9,False,Average,South America,0,Premium
Bakau,"Huallabamba, 2015",1454,2015,Peru,3.5,,Peru,70.0,False,False,True,Medium (60-75%),3.125,Standard,3.137878787878788,56.9,False,Good,South America,0,Premium
Bar Au Chocolat,Bahia,1554,2015,USA,3.5,,Brazil,70.0,False,False,True,Medium (60-75%),3.6,Elite,3.284482758620689,64.2,True,Good,North America,0,Premium
Bar Au Chocolat,Maranon Canyon,1295,2014,USA,4.0,Forastero (Nacional),Peru,70.0,False,False,True,Medium (60-75%),3.6,Elite,3.137878787878788,56.9,False,Outstanding,North America,0,Premium
Bar Au Chocolat,Duarte Province,983,2012,USA,3.25,,Dominican Republic,70.0,False,False,False,Medium (60-75%),3.6,Elite,3.2063253012048194,60.3,False,Good,North America,0,Premium
Bar Au Chocolat,Chiapas,983,2012,USA,3.5,,Mexico,70.0,False,False,True,Medium (60-75%),3.6,Elite,3.0083333333333333,50.4,False,Good,North America,0,Premium
Bar Au Chocolat,Sambirano,983,2012,USA,3.75,Trinitario,Madagascar,70.0,False,False,True,Medium (60-75%),3.6,Elite,3.2655172413793103,63.3,True,Outstanding,North America,0,Premium
Baravelli'S,Single Estate,955,2012,Wales,2.75,,Costa Rica,80.0,False,False,False,High (>75%),2.75,Low-Rated,3.1447368421052637,57.2,False,Average,Europe,2,Experimental
Batch,"Dominican Republic, Batch 3",1840,2016,USA,3.5,,Dominican Republic,65.0,False,False,True,Medium (60-75%),3.5,Elite,3.2063253012048194,60.3,False,Good,North America,0,Premium
Batch,Brazil,1868,2016,USA,3.75,,Brazil,70.0,False,False,True,Medium (60-75%),3.5,Elite,3.284482758620689,64.2,True,Outstanding,North America,0,Premium
Batch,Ecuador,1880,2016,USA,3.25,,Ecuador,65.0,False,False,False,Medium (60-75%),3.5,Elite,3.134715025906736,56.7,False,Good,North America,0,Premium
Beau Cacao,"Asajaya E, Nw Borneo, B. #132/4500",1948,2017,U.K.,3.0,,Malaysia,73.0,False,False,False,Medium (60-75%),3.125,Standard,3.25,62.5,True,Average,Other,0,Premium
Beau Cacao,"Serian E., Nw Borneo, B. #134/3800",1948,2017,U.K.,3.25,,Malaysia,72.0,False,False,False,Medium (60-75%),3.125,Standard,3.25,62.5,True,Good,Other,0,Premium
Beehive,"Brazil, Batch 20316",1784,2016,USA,2.75,,Brazil,80.0,False,False,False,High (>75%),2.75,Low-Rated,3.284482758620689,64.2,True,Average,North America,2,Experimental
Beehive,"Dominican Republic, Batch 31616",1784,2016,USA,2.75,,Dominican Republic,70.0,False,False,False,Medium (60-75%),2.75,Low-Rated,3.2063253012048194,60.3,False,Average,North America,0,Premium
Beehive,"Ecuador, Batch 31516",1784,2016,USA,2.75,,Ecuador,70.0,False,False,False,Medium (60-75%),2.75,Low-Rated,3.134715025906736,56.7,False,Average,North America,0,Premium
Beehive,Ecuador,1788,2016,USA,2.75,,Ecuador,90.0,False,False,False,High (>75%),2.75,Low-Rated,3.134715025906736,56.7,False,Average,North America,2,Experimental
Belcolade,Costa Rica,586,2010,Belgium,2.75,,Costa Rica,64.0,False,False,False,Medium (60-75%),2.9375,Low-Rated,3.1447368421052637,57.2,False,Average,Europe,1,Mass Market
Belcolade,Papua New Guinea,586,2010,Belgium,2.75,,Papua New Guinea,64.0,False,False,False,Medium (60-75%),2.9375,Low-Rated,3.2916666666666665,64.6,True,Average,Europe,1,Mass Market
Belcolade,Peru,586,2010,Belgium,2.75,,Peru,64.0,False,False,False,Medium (60-75%),2.9375,Low-Rated,3.137878787878788,56.9,False,Average,Europe,1,Mass Market
Belcolade,Ecuador,586,2010,Belgium,3.5,,Ecuador,71.0,False,False,True,Medium (60-75%),2.9375,Low-Rated,3.134715025906736,56.7,False,Good,Europe,1,Mass Market
Bellflower,"Kakao Kamili, Kilombero Valley",1800,2016,USA,3.5,"Criollo, Trinitario",Tanzania,70.0,False,False,True,Medium (60-75%),3.4166666666666665,Elite,3.2058823529411766,60.3,False,Good,North America,0,Premium
Bellflower,"Alto Beni, Palos Blanco",1804,2016,USA,3.25,,Bolivia,70.0,False,False,False,Medium (60-75%),3.4166666666666665,Elite,3.1973684210526314,59.9,False,Good,North America,0,Premium
Bellflower,"Oko Caribe, Duarte P.",1864,2016,USA,3.5,,Dominican Republic,70.0,False,False,True,Medium (60-75%),3.4166666666666665,Elite,3.2063253012048194,60.3,False,Good,North America,0,Premium
Belyzium,"Belize South, Low Fermentation",1768,2016,Germany,2.75,Trinitario,Belize,83.0,False,False,False,High (>75%),3.083333333333333,Standard,3.2346938775510203,61.7,False,Average,Europe,2,Experimental
Belyzium,Belize South,1768,2016,Germany,3.0,Trinitario,Belize,78.0,False,False,False,High (>75%),3.083333333333333,Standard,3.2346938775510203,61.7,False,Average,Europe,0,Premium
Belyzium,Belize South,1768,2016,Germany,3.5,Trinitario,Belize,83.0,False,False,True,High (>75%),3.083333333333333,Standard,3.2346938775510203,61.7,False,Good,Europe,0,Premium
Benoit Nihant,Baracoa,1141,2013,Belgium,3.5,Trinitario,Cuba,74.0,False,False,True,Medium (60-75%),3.7083333333333335,Elite,3.25,62.5,True,Good,Europe,0,Premium
Benoit Nihant,Chuao,1141,2013,Belgium,3.5,Criollo,Venezuela,74.0,False,False,True,Medium (60-75%),3.7083333333333335,Elite,3.2453271028037385,62.3,True,Good,Europe,0,Premium
Benoit Nihant,Cuyagua Village,1141,2013,Belgium,3.5,Criollo,Venezuela,74.0,False,False,True,Medium (60-75%),3.7083333333333335,Elite,3.2453271028037385,62.3,True,Good,Europe,0,Premium
Benoit Nihant,Rio Peripa H.,1141,2013,Belgium,4.0,Trinitario,Ecuador,73.0,False,False,True,Medium (60-75%),3.7083333333333335,Elite,3.134715025906736,56.7,False,Outstanding,Europe,0,Premium
Benoit Nihant,"Bali, Sukrama Bros. Farm, Melaya, 62Hr C",757,2011,Belgium,4.0,Trinitario,Indonesia,72.0,False,False,True,Medium (60-75%),3.7083333333333335,Elite,3.1875,59.4,False,Outstanding,Europe,1,Mass Market
Benoit Nihant,"Somia Plantation, Sambirano, 70Hr C",773,2011,Belgium,3.75,Trinitario,Madagascar,72.0,False,False,True,Medium (60-75%),3.7083333333333335,Elite,3.2655172413793103,63.3,True,Outstanding,Europe,1,Mass Market
Bernachon,Nature,797,2012,France,2.75,,,55.0,False,False,False,Low (<60%),2.75,Low-Rated,,,False,Average,Europe,1,Mass Market
Beschle (Felchlin),Madagascar,636,2011,Switzerland,3.0,Trinitario,Madagascar,64.0,False,False,False,Medium (60-75%),3.375,Standard,3.2655172413793103,63.3,True,Average,Europe,1,Mass Market
Beschle (Felchlin),Maracaibo,636,2011,Switzerland,3.0,Criollo,Venezuela,88.0,False,False,False,High (>75%),3.375,Standard,3.2453271028037385,62.3,True,Average,Europe,2,Experimental
Beschle (Felchlin),"Indigena Amazonia, Grand Cru, Quizas",636,2011,Switzerland,3.5,,Venezuela,72.0,False,False,True,Medium (60-75%),3.375,Standard,3.2453271028037385,62.3,True,Good,Europe,1,Mass Market
Beschle (Felchlin),Ecuador,636,2011,Switzerland,4.0,,Ecuador,72.0,False,False,True,Medium (60-75%),3.375,Standard,3.134715025906736,56.7,False,Outstanding,Europe,1,Mass Market
Beschle (Felchlin),"Carenero S., Barlovento, Grand Cru",508,2010,Switzerland,3.25,Trinitario,Venezuela,70.0,False,False,False,Medium (60-75%),3.375,Standard,3.2453271028037385,62.3,True,Good,Europe,1,Mass Market
Beschle (Felchlin),"Porcelana, Premier Cru, Quizas No. 1",508,2010,Switzerland,3.25,Criollo (Porcelana),Venezuela,74.0,False,False,False,Medium (60-75%),3.375,Standard,3.2453271028037385,62.3,True,Good,Europe,1,Mass Market
Beschle (Felchlin),"Java, Grand Cru",508,2010,Switzerland,3.5,,Indonesia,64.0,False,False,True,Medium (60-75%),3.375,Standard,3.1875,59.4,False,Good,Europe,1,Mass Market
Beschle (Felchlin),"Ocumare, Premier Cru, Quizas No. 2",508,2010,Switzerland,3.5,,Venezuela,72.0,False,False,True,Medium (60-75%),3.375,Standard,3.2453271028037385,62.3,True,Good,Europe,1,Mass Market
Bisou,"Nicaragua, American Style",1482,2015,USA,2.5,,Nicaragua,76.0,False,False,False,High (>75%),2.6875,Low-Rated,3.2,60.0,False,Below Average,North America,2,Experimental
Bisou,"San Andres, American Style",1486,2015,USA,2.5,,Costa Rica,76.0,False,False,False,High (>75%),2.6875,Low-Rated,3.1447368421052637,57.2,False,Below Average,North America,2,Experimental
Bisou,"San Andres, Silk",1486,2015,USA,2.5,,Costa Rica,78.0,False,False,False,High (>75%),2.6875,Low-Rated,3.1447368421052637,57.2,False,Below Average,North America,2,Experimental
Bisou,Belize,1486,2015,USA,3.25,Trinitario,Belize,86.0,False,False,False,High (>75%),2.6875,Low-Rated,3.2346938775510203,61.7,False,Good,North America,2,Experimental
Bittersweet Origins,Ghana,963,2012,USA,3.5,Forastero,Ghana,72.0,False,False,True,Medium (60-75%),3.267857142857143,Standard,3.090909090909091,54.5,False,Good,North America,0,Premium
Bittersweet Origins,"Bali, Singaraja",478,2010,USA,3.25,,Indonesia,75.0,False,False,False,Medium (60-75%),3.267857142857143,Standard,3.1875,59.4,False,Good,North America,1,Mass Market
Bittersweet Origins,2009 Hapa Nibby,502,2010,USA,3.75,Blend,"Dominican Rep., Bali",70.0,False,False,True,Medium (60-75%),3.267857142857143,Standard,3.75,87.5,True,Outstanding,North America,1,Mass Market
Bittersweet Origins,"Bali, Singaraja",558,2010,USA,2.75,,Indonesia,65.0,False,False,False,Medium (60-75%),3.267857142857143,Standard,3.1875,59.4,False,Average,North America,1,Mass Market
Bittersweet Origins,"Sambirano, 2009",565,2010,USA,3.0,Trinitario,Madagascar,70.0,False,False,False,Medium (60-75%),3.267857142857143,Standard,3.2655172413793103,63.3,True,Average,North America,1,Mass Market
Bittersweet Origins,"Ocumare, Prototype",565,2010,USA,3.0,Criollo,Venezuela,78.0,False,False,False,High (>75%),3.267857142857143,Standard,3.2453271028037385,62.3,True,Average,North America,2,Experimental
Bittersweet Origins,Puerto Plata,414,2009,USA,3.0,,Dominican Republic,75.0,False,False,False,Medium (60-75%),3.267857142857143,Standard,3.2063253012048194,60.3,False,Average,North America,1,Mass Market
Bittersweet Origins,Puerto Plata,414,2009,USA,3.5,,Dominican Republic,65.0,False,False,True,Medium (60-75%),3.267857142857143,Standard,3.2063253012048194,60.3,False,Good,North America,1,Mass Market
Bittersweet Origins,Sambirano,423,2009,USA,3.25,Trinitario,Madagascar,75.0,False,False,False,Medium (60-75%),3.267857142857143,Standard,3.2655172413793103,63.3,True,Good,North America,1,Mass Market
Bittersweet Origins,Sambirano,431,2009,USA,3.5,Trinitario,Madagascar,65.0,False,False,True,Medium (60-75%),3.267857142857143,Standard,3.2655172413793103,63.3,True,Good,North America,1,Mass Market
Bittersweet Origins,Sambirano,233,2008,USA,3.0,Trinitario,Madagascar,71.0,False,False,False,Medium (60-75%),3.267857142857143,Standard,3.2655172413793103,63.3,True,Average,North America,1,Mass Market
Bittersweet Origins,Bocas Del Toro,233,2008,USA,3.5,,Panama,75.0,False,False,True,Medium (60-75%),3.267857142857143,Standard,3.1785714285714284,58.9,False,Good,North America,1,Mass Market
Bittersweet Origins,Puerto Plata,233,2008,USA,3.75,,Dominican Republic,68.0,False,False,True,Medium (60-75%),3.267857142857143,Standard,3.2063253012048194,60.3,False,Outstanding,North America,1,Mass Market
Bittersweet Origins,Ankasa,256,2008,USA,3.0,Forastero,Ghana,70.0,False,False,False,Medium (60-75%),3.267857142857143,Standard,3.090909090909091,54.5,False,Average,North America,1,Mass Market
Black Mountain,La Red,256,2008,USA,2.75,,Dominican Republic,70.0,False,False,False,Medium (60-75%),2.833333333333333,Low-Rated,3.2063253012048194,60.3,False,Average,North America,1,Mass Market
Black Mountain,Carenero Superior,256,2008,USA,2.75,Trinitario,Venezuela,70.0,False,False,False,Medium (60-75%),2.833333333333333,Low-Rated,3.2453271028037385,62.3,True,Average,North America,1,Mass Market
Black Mountain,Matiguas,256,2008,USA,3.0,,Nicaragua,70.0,False,False,False,Medium (60-75%),2.833333333333333,Low-Rated,3.2,60.0,False,Average,North America,1,Mass Market
Black River (A. Morin),Blue Mountain Region,1331,2014,U.K.,2.75,Trinitario,Jamaica,70.0,False,False,False,Medium (60-75%),2.75,Low-Rated,3.1625,58.1,False,Average,Other,0,Premium
Blanxart,"Congo, Grand Cru",1046,2013,Spain,3.5,Forastero,Dr Congo,82.0,False,False,True,High (>75%),3.125,Standard,3.325,66.3,True,Good,Europe,2,Experimental
Blanxart,Organic Dark,322,2009,Spain,2.75,,,72.0,False,False,False,Medium (60-75%),3.125,Standard,,,False,Average,Europe,1,Mass Market
Blue Bandana,"Akesson'S E., Sambirano V.",1740,2016,USA,3.5,Trinitario,Madagascar,82.0,False,False,True,High (>75%),3.333333333333333,Standard,3.2655172413793103,63.3,True,Good,North America,0,Premium
Blue Bandana,Lachua,1752,2016,USA,2.75,,Guatemala,75.0,False,False,False,Medium (60-75%),3.333333333333333,Standard,3.321428571428572,66.1,True,Average,North America,0,Premium
Blue Bandana,Kokoa Kamili,1752,2016,USA,3.5,,Tanzania,75.0,False,False,True,Medium (60-75%),3.333333333333333,Standard,3.2058823529411766,60.3,False,Good,North America,0,Premium
Blue Bandana,Zorzal Reserva,1756,2016,USA,3.0,,Dominican Republic,75.0,False,False,False,Medium (60-75%),3.333333333333333,Standard,3.2063253012048194,60.3,False,Average,North America,0,Premium
Blue Bandana,Guatemala,911,2012,USA,3.5,,Guatemala,70.0,False,False,True,Medium (60-75%),3.333333333333333,Standard,3.321428571428572,66.1,True,Good,North America,0,Premium
Blue Bandana,Madagascar,911,2012,USA,3.75,Trinitario,Madagascar,70.0,False,False,True,Medium (60-75%),3.333333333333333,Standard,3.2655172413793103,63.3,True,Outstanding,North America,0,Premium
Bonnat,Selva Maya,1912,2016,France,3.5,,Mexico,75.0,False,False,True,Medium (60-75%),3.435185185185185,Elite,3.0083333333333333,50.4,False,Good,Europe,0,Premium
Bonnat,Kaori,1339,2014,France,4.0,,Brazil,75.0,False,False,True,Medium (60-75%),3.435185185185185,Elite,3.284482758620689,64.2,True,Outstanding,Europe,0,Premium
Bonnat,"Los Colorados, Santo Domingo, Equateur",1418,2014,France,3.25,,Dominican Republic,75.0,False,False,False,Medium (60-75%),3.435185185185185,Elite,3.2063253012048194,60.3,False,Good,Europe,0,Premium
Bonnat,Surfin,1418,2014,France,3.75,,"Venez,Africa,Brasil,Peru,Mex",65.0,False,False,True,Medium (60-75%),3.435185185185185,Elite,3.75,87.5,True,Outstanding,Europe,0,Premium
Bonnat,Maragnam,1038,2013,France,3.5,,Brazil,75.0,False,False,True,Medium (60-75%),3.435185185185185,Elite,3.284482758620689,64.2,True,Good,Europe,0,Premium
Bonnat,Gabon,1042,2013,France,3.25,,Gabon,75.0,False,False,False,Medium (60-75%),3.435185185185185,Elite,3.25,62.5,True,Good,Europe,0,Premium
Bonnat,Cuba,629,2011,France,3.5,Trinitario,Cuba,75.0,False,False,True,Medium (60-75%),3.435185185185185,Elite,3.25,62.5,True,Good,Europe,1,Mass Market
Bonnat,"Cusco, Cacao Cusco",629,2011,France,3.5,,Peru,75.0,False,False,True,Medium (60-75%),3.435185185185185,Elite,3.137878787878788,56.9,False,Good,Europe,1,Mass Market
Bonnat,Piura Blanco,629,2011,France,3.5,Forastero (Nacional),Peru,75.0,False,False,True,Medium (60-75%),3.435185185185185,Elite,3.137878787878788,56.9,False,Good,Europe,1,Mass Market
Bonnat,Libanio,629,2011,France,3.75,,Brazil,75.0,False,False,True,Medium (60-75%),3.435185185185185,Elite,3.284482758620689,64.2,True,Outstanding,Europe,1,Mass Market
Bonnat,Haiti,629,2011,France,4.0,,Haiti,75.0,False,False,True,Medium (60-75%),3.435185185185185,Elite,3.388888888888889,69.4,True,Outstanding,Europe,1,Mass Market
Bonnat,"Madagascar, 100% Criollo",629,2011,France,4.0,Criollo,Madagascar,75.0,False,False,True,Medium (60-75%),3.435185185185185,Elite,3.2655172413793103,63.3,True,Outstanding,Europe,1,Mass Market
Bonnat,Juliana,672,2011,France,3.5,,Brazil,75.0,False,False,True,Medium (60-75%),3.435185185185185,Elite,3.284482758620689,64.2,True,Good,Europe,1,Mass Market
Bonnat,Jamaique,761,2011,France,3.25,Trinitario,Jamaica,75.0,False,False,False,Medium (60-75%),3.435185185185185,Elite,3.1625,58.1,False,Good,Europe,1,Mass Market
Bonnat,Ivory Coast,331,2009,France,3.0,,Cote D Ivoire,75.0,False,False,False,Medium (60-75%),3.435185185185185,Elite,2.8,40.0,False,Average,Europe,1,Mass Market
Bonnat,"Porcelana, Apotequil",336,2009,France,2.75,Criollo,Peru,75.0,False,False,False,Medium (60-75%),3.435185185185185,Elite,3.137878787878788,56.9,False,Average,Europe,2,Experimental
Bonnat,"Porcelana, Tabasco, Marfil De Blanco",336,2009,France,3.0,Criollo,Mexico,75.0,False,False,False,Medium (60-75%),3.435185185185185,Elite,3.0083333333333333,50.4,False,Average,Europe,1,Mass Market
Bonnat,"Xoconusco, Cacao Real",395,2009,France,3.0,Criollo,Mexico,75.0,False,False,False,Medium (60-75%),3.435185185185185,Elite,3.0083333333333333,50.4,False,Average,Europe,1,Mass Market
Bonnat,"Porcelana, Venezuela",199,2008,France,4.0,Criollo (Porcelana),Venezuela,75.0,False,False,True,Medium (60-75%),3.435185185185185,Elite,3.2453271028037385,62.3,True,Outstanding,Europe,1,Mass Market
Bonnat,Equateur,123,2007,France,2.5,Forastero (Arriba),Ecuador,75.0,False,False,False,Medium (60-75%),3.435185185185185,Elite,3.134715025906736,56.7,False,Below Average,Europe,2,Experimental
Bonnat,Trinite,24,2006,France,3.75,Trinitario,Carribean,75.0,False,False,True,Medium (60-75%),3.435185185185185,Elite,2.96875,48.4,False,Outstanding,Europe,1,Mass Market
Bonnat,"Ocumare, Puerto Cabello",32,2006,France,4.0,,Venezuela,75.0,False,False,True,Medium (60-75%),3.435185185185185,Elite,3.2453271028037385,62.3,True,Outstanding,Europe,1,Mass Market
Bonnat,"Maracaibo, El Rosario",48,2006,France,4.0,Criollo,Venezuela,75.0,False,False,True,Medium (60-75%),3.435185185185185,Elite,3.2453271028037385,62.3,True,Outstanding,Europe,1,Mass Market
Bonnat,Madagascar,75,2006,France,4.0,Trinitario,Madagascar,75.0,False,False,True,Medium (60-75%),3.435185185185185,Elite,3.2655172413793103,63.3,True,Outstanding,Europe,1,Mass Market
Bonnat,One Hundred,81,2006,France,1.5,,,100.0,False,True,False,High (>75%),3.435185185185185,Elite,,,False,Poor,Europe,2,Experimental
Bonnat,Ceylan,81,2006,France,3.0,,Sri Lanka,75.0,False,False,False,Medium (60-75%),3.435185185185185,Elite,2.875,43.8,False,Average,Europe,1,Mass Market
Bonnat,Chuao,81,2006,France,4.0,Trinitario,Venezuela,75.0,False,False,True,Medium (60-75%),3.435185185185185,Elite,3.2453271028037385,62.3,True,Outstanding,Europe,1,Mass Market
Bouga Cacao (Tulicorp),"El Oro, Hacienda De Oro",316,2009,Ecuador,3.25,Forastero (Arriba),Ecuador,77.0,False,False,False,High (>75%),2.375,Low-Rated,3.134715025906736,56.7,False,Good,South America,1,Mass Market
Bouga Cacao (Tulicorp),"El Oro, Hacienda De Oro",341,2009,Ecuador,1.5,Forastero (Arriba),Ecuador,100.0,False,True,False,High (>75%),2.375,Low-Rated,3.134715025906736,56.7,False,Poor,South America,2,Experimental
Bowler Man,Maya Mountain,1267,2014,USA,2.75,Trinitario,Belize,70.0,False,False,False,Medium (60-75%),2.75,Low-Rated,3.2346938775510203,61.7,False,Average,North America,0,Premium
