company,bean_origin_bar,ref,review_year,company_location,rating,bean_type,broad_bean_origin,cocoa_percent_clean,rating_outlier,cocoa_percent_clean_outlier
Mindo,Ecuador,607,2010,USA,2.75,,Ecuador,67.0,False,False
Mindo,Ecuador,607,2010,USA,2.75,,Ecuador,77.0,False,False
Minimal,"Acul-Du-Nord, 2015",1920,2016,Japan,3.5,"Criollo, Trinitario",Haiti,70.0,False,False
Mission,"Fazenda Camboa, Bahia",1880,2016,Brazil,3.75,,Brazil,75.0,False,False
Mission,"Bahia, Fazenda Venturosa",1626,2015,Brazil,3.5,Forastero (Parazinho),Brazil,70.0,False,False
Mita,Tumaco,955,2012,Colombia,2.5,,Colombia,65.0,False,False
Moho,"Toledo District, W/ Nibs",1026,2013,USA,3.25,Trinitario,Belize,73.0,False,False
Moho,Toledo District,1030,2013,USA,3.0,Trinitario,Belize,72.0,False,False
Moho,"Umoho R., Toledo District, San Felipe",607,2010,USA,2.75,Trinitario,Belize,67.0,False,False
Molucca,La Red,1614,2015,USA,3.0,,Dominican Republic,70.0,False,False
Molucca,Indonesia,1618,2015,USA,2.75,,Indonesia,70.0,False,False
Molucca,Peru,1618,2015,USA,3.25,,Peru,70.0,False,False
Momotombo,Matagalpa,661,2011,Nicaragua,2.75,,Nicaragua,70.0,False,False
Momotombo,Mombacho,661,2011,Nicaragua,2.75,,Nicaragua,70.0,False,False
Momotombo,Oscuro,772,2011,Nicaragua,3.25,,Nicaragua,70.0,False,False
Monarque,Oko Caribe,1812,2016,Canada,3.5,,Dominican Republic,72.0,False,False
Monsieur Truffe,Papaua New Guinea,1391,2014,Australia,3.25,,Papua New Guinea,70.0,False,False
Montecristi,Manabi,1654,2015,Ecuador,3.25,,Ecuador,70.0,False,False
Montecristi,Manabi,1654,2015,Ecuador,3.5,,Ecuador,63.0,False,False
Montecristi,Manabi,1658,2015,Ecuador,3.5,,Ecuador,85.0,False,False
Muchomas (Mesocacao),Nicaragua,1462,2015,USA,3.5,,Nicaragua,70.0,False,False
Muchomas (Mesocacao),Nicaragua,1462,2015,USA,3.5,,Nicaragua,80.0,False,False
Mutari,"Kokoa Kamili, Batch 1 Srb",1896,2016,USA,2.75,,Tanzania,68.0,False,False
Mutari,"Oko Caribe, Batch 1 Srb",1896,2016,USA,2.75,,Dominican Republic,71.0,False,False
Mutari,"Ambanja, Batch 1 Srb",1900,2016,USA,2.75,,Madagascar,68.0,False,False
Mutari,"Tien Giang, Batch 1 Srb",1900,2016,USA,3.0,Trinitario,Vietnam,80.0,False,False
Nahua,"Costa Rica, Oscuro",1049,2013,Costa Rica,2.5,,Costa Rica,58.0,False,False
Nahua,"Costa Rica, Oscuro",1049,2013,Costa Rica,3.0,,Costa Rica,70.0,False,False
Naive,Trinidad & Tobago,1046,2013,Lithuania,3.75,,"Trinidad, Tobago",70.0,False,False
Naive,"Maranon Canyon, Fortunato No. 4",1133,2013,Lithuania,3.75,Forastero (Nacional),Peru,78.0,False,False
Naive,Grenada,867,2012,Lithuania,2.5,Trinitario,Grenada,71.0,False,False
Na�Ve,Nicaragua,1379,2014,Lithuania,3.25,Criollo,Nicaragua,70.0,False,False
Na�Ve,Chuao,1399,2014,Lithuania,2.75,Trinitario,Venezuela,75.0,False,False
Na�Ve,Barinas,1399,2014,Lithuania,3.0,,Venezuela,70.0,False,False
Nanea,Criollo Blend,1007,2013,USA,3.5,,Hawaii,85.0,False,False
Nathan Miller,Peru,1403,2014,USA,2.25,,Peru,72.0,False,False
Nathan Miller,Hispaniola,1403,2014,USA,2.5,,Dominican Republic,70.0,False,False
Nathan Miller,Madagascar,1403,2014,USA,2.5,Trinitario,Madagascar,73.5,False,False
Nathan Miller,Ghana,1403,2014,USA,3.5,Forastero,Ghana,70.0,False,False
Neuhaus (Callebaut),Papua New Guinea,531,2010,Belgium,2.5,Criollo,Papua New Guinea,70.0,False,False
Neuhaus (Callebaut),Manickchand Estate,230,2008,Belgium,3.75,Trinitario,Trinidad,67.0,False,False
Neuhaus (Callebaut),Dark,135,2007,Belgium,1.0,,,73.0,False,False
Neuhaus (Callebaut),West Africa,15,2006,Belgium,2.0,Forastero,West Africa,73.0,False,False
Neuhaus (Callebaut),Sao Tome,15,2006,Belgium,2.75,Forastero,Sao Tome,75.0,False,False
Neuhaus (Callebaut),Ocumare,24,2006,Belgium,3.0,Criollo,Venezuela,71.0,False,False
Nibble,Patanemo,1526,2015,USA,2.25,Criollo,Venezuela,72.0,False,False
Nibble,Elvesia P.,1526,2015,USA,2.75,Trinitario,Dominican Republic,72.0,False,False
Nibble,"Ambanja, Sambirano Valley",1526,2015,USA,3.0,Trinitario,Madagascar,72.0,False,False
Nibble,Tumbes,1526,2015,USA,3.0,Criollo,Peru,72.0,False,False
Night Owl,Peru,1022,2013,USA,2.75,,Peru,75.0,False,False
Night Owl,Ecuador,1022,2013,USA,3.5,,Ecuador,75.0,False,False
Noble Bean Aka Jerjobo,Ghana,1295,2014,USA,3.0,Forastero,Ghana,75.0,False,False
Noble Bean Aka Jerjobo,Moho Valley,1299,2014,USA,3.0,Trinitario,Belize,75.0,False,False
Noble Bean Aka Jerjobo,Maranon Canyon,1299,2014,USA,3.25,Forastero (Nacional),Peru,75.0,False,False
Noir D' Ebine,Venezuela,837,2012,USA,3.0,,Venezuela,70.0,False,False
Noir D' Ebine,Ecuador,841,2012,USA,3.0,,Ecuador,70.0,False,False
Nova Monda,"La Patriota, Cacao Indio, Purple Label",931,2012,Nicaragua,3.0,,Nicaragua,70.0,False,False
Nova Monda,"La Dalia, Matagalpa,Cacao Bisesto,Green Label",935,2012,Nicaragua,2.75,,Nicaragua,75.0,False,False
Nova Monda,"Punta Galera, Cacao Nacional, Gold Label",935,2012,Nicaragua,3.25,Forastero (Nacional),Ecuador,80.0,False,False
Nuance,"Ghana, 2013",1454,2015,USA,3.75,Forastero,Ghana,70.0,False,False
Nuance,"Ecuador, 2013",1458,2015,USA,2.75,Trinitario,Ecuador,70.0,False,False
Nuance,"Canoabo, 2013",1458,2015,USA,3.0,Criollo,Venezuela,70.0,False,False
Nuance,"Sambirano Valley, 2012",1458,2015,USA,3.5,Trinitario,Madagascar,70.0,False,False
Nuance,La Red,1470,2015,USA,3.75,,Dominican Republic,70.0,False,False
Nugali,Fazenda Leolinda,1876,2016,Brazil,3.5,Trinitario (Scavina),Brazil,70.0,False,False
Oakland Chocolate Co.,Jamaica,478,2010,USA,2.5,Trinitario,Jamaica,70.0,False,False
Obolo,Pangoa,1638,2015,Chile,3.75,Criollo,Peru,70.0,False,False
Obolo,"Pangoa, W/ Nibs",1638,2015,Chile,3.75,Criollo,Peru,70.0,False,False
Ocelot,Virunga,1558,2015,Scotland,3.75,Forastero,Dr Congo,70.0,False,False
Ocelot,Piura,1558,2015,Scotland,4.0,Criollo,Peru,75.0,False,False
Ocho,Sang Yum Coop,1760,2016,New Zealand,2.75,,Samoa,100.0,False,True
Ocho,Sang Yum Coop,1760,2016,New Zealand,3.5,,Samoa,70.0,False,False
Ocho,"Png, Devotion",1411,2014,New Zealand,2.75,,Papua New Guinea,66.0,False,False
Ocho,"Png, Revolution",1411,2014,New Zealand,3.0,,Papua New Guinea,70.0,False,False
Ocho,"Png, Voodoo",1411,2014,New Zealand,3.25,,Papua New Guinea,88.0,False,False
Ocho,"Png, Nib Bar",1411,2014,New Zealand,3.5,,Papua New Guinea,74.0,False,False
Ohiyo,"San Juan Estate, Gran Couva",1594,2015,USA,2.75,Trinitario,Trinidad,70.0,False,False
Ohiyo,Tanzania,1598,2015,USA,3.0,,Tanzania,70.0,False,False
Oialla By Bojessen (Malmo),"Sylvestre, Oialla",761,2011,Germany,3.5,Criollo,Bolivia,70.0,False,False
Olive And Sinclair,Dominican Republic Prototype,486,2010,USA,3.0,,Dominican Republic,72.0,False,False
Olive And Sinclair,Ghana Prototype,486,2010,USA,3.0,Forastero,Ghana,72.0,False,False
Olive And Sinclair,Dark 67,457,2009,USA,2.75,,"Ghana, Domin. Rep",67.0,False,False
Olive And Sinclair,Dark 75,457,2009,USA,3.0,,"Ghana, Domin. Rep",75.0,False,False
Olivia,Carribean-Raw,688,2011,Canada,2.0,,Carribean,76.0,False,False
Olivia,Carribean,688,2011,Canada,2.75,,Carribean,76.0,False,False
Olivia,Carribean,688,2011,Canada,2.75,,Carribean,85.0,False,False
Olivia,Carribean-Raw,688,2011,Canada,3.0,,Carribean,85.0,False,False
Omanhene,Ghana,693,2011,Ghana,2.75,Forastero,Ghana,80.0,False,False
Omnom,"Kakao Kamili, Kilombero Valley",1816,2016,Iceland,3.75,Trinitario,Tanzania,70.0,False,False
Omnom,Papua New Guinea,1247,2014,Iceland,3.0,,Papua New Guinea,70.0,False,False
Omnom,Madagascar,1247,2014,Iceland,3.5,Trinitario,Madagascar,66.0,False,False
Organicfair,Maya Mountain,1161,2013,Canada,2.75,Trinitario,Belize,74.0,False,False
Organicfair,La Red,1165,2013,Canada,2.75,,Dominican Republic,72.0,False,False
Organicfair,Nicaraqua,1165,2013,Canada,2.75,Trinitario,Nicaragua,72.0,False,False
Organicfair,Caribe,1165,2013,Canada,3.0,,Dominican Republic,72.0,False,False
Organicfair,Mindo,1165,2013,Canada,3.0,Trinitario,Ecuador,72.0,False,False
Original Beans (Felchlin),Papua Kerafat,1438,2014,Switzerland,2.75,,Papua New Guinea,68.0,False,False
Original Beans (Felchlin),"Grand Cru Blend No.1, 5 Yr. Anniversary Ed",1442,2014,Switzerland,3.25,Blend,,80.0,False,False
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24Hr C.",733,2011,Switzerland,3.75,,Bolivia,66.0,False,False
Original Beans (Felchlin),"D.R. Congo, Cru Virunga",331,2009,Switzerland,3.0,Forastero,Dr Congo,70.0,False,False
Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72Hr C.",341,2009,Switzerland,3.0,Criollo,Peru,75.0,False,False
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60Hr C.",341,2009,Switzerland,3.25,,Bolivia,68.0,False,False
Original Hawaiin Chocolate Factory,"Hawai'I, Kona Grand Cru E.",316,2009,USA,3.0,Criollo,Hawaii,60.0,False,False
Original Hawaiin Chocolate Factory,"Hawai'I, Kona Estate Grown",24,2006,USA,3.0,,Hawaii,60.0,False,False
Orquidea,Peru,859,2012,Peru,3.0,,Peru,65.0,False,False
Orquidea,Peru,859,2012,Peru,3.0,,Peru,72.0,False,False
Pacari,"Sierra Nevada, Tutu Iku",1848,2016,Ecuador,4.0,,Colombia,70.0,False,False
Pacari,Garaua,1415,2014,Ecuador,3.25,,Ecuador,70.0,False,False
Pacari,Cumbia,1415,2014,Ecuador,3.5,,Ecuador,70.0,False,False
Pacari,Montubia,1415,2014,Ecuador,3.75,,Ecuador,70.0,False,False
Pacari,Tangara,1415,2014,Ecuador,4.0,,Ecuador,70.0,False,False
Pacari,"Ecuador, Raw",817,2012,Ecuador,2.75,,Ecuador,85.0,False,False
Pacari,Piura,863,2012,Ecuador,4.0,,Peru,70.0,False,False
Pacari,Nube- Prototype,721,2011,Ecuador,3.5,,Ecuador,70.0,False,False
Pacari,Esmeraldas,224,2008,Ecuador,2.5,Forastero (Arriba),Ecuador,60.0,False,False
Pacari,Manabi,224,2008,Ecuador,2.75,Forastero (Arriba),Ecuador,65.0,False,False
Pacari,Los Rios,224,2008,Ecuador,3.0,Forastero (Arriba),Ecuador,72.0,False,False
Pacari,Raw,266,2008,Ecuador,2.0,Forastero (Arriba),Ecuador,100.0,False,True
Pacari,Raw,266,2008,Ecuador,3.5,Forastero (Arriba),Ecuador,70.0,False,False
Palette De Bine,Lachua,1720,2016,Canada,2.75,,Guatemala,70.0,False,False
Palette De Bine,Maya Mtn,1720,2016,Canada,3.0,Trinitario,Belize,72.0,False,False
Palette De Bine,"Silvestre, La Paz, Beni",1570,2015,Canada,3.25,,Bolivia,70.0,False,False
Palette De Bine,"San Juan Estate, Gran Couva",1570,2015,Canada,3.25,Trinitario,Trinidad,70.0,False,False
Palette De Bine,Kokoa Kamili,1574,2015,Canada,3.5,,Tanzania,72.0,False,False
Palette De Bine,Lam Dong,1574,2015,Canada,3.75,Trinitario,Vietnam,72.0,False,False
Palette De Bine,"Alto Beni, Palos Blancos",1239,2014,Canada,2.75,,Bolivia,72.0,False,False
Palette De Bine,Sambirano,1239,2014,Canada,3.75,Trinitario,Madagascar,78.0,False,False
Palette De Bine,"Camino Verde P., Balao, Guayas",1303,2014,Canada,2.75,,Ecuador,75.0,False,False
Palette De Bine,Duo- Gran Couva & Camino Verde,1399,2014,Canada,3.5,Blend,"Trinidad, Ecuador",75.0,False,False
Palette De Bine,Gran Couva,1399,2014,Canada,3.75,Trinitario,Trinidad,70.0,False,False
Pangea,Matasawalevu,1860,2016,Spain,3.0,,Fiji,76.0,False,False
Park 75,South America,1363,2014,USA,3.5,,South America,65.0,False,False
Parliament,Kilombero Valley,1856,2016,USA,3.25,,Tanzania,70.0,False,False
Parliament,"Lachua, Q'Egchi Families",1542,2015,USA,3.5,,Guatemala,70.0,False,False
Parliament,Alto Beni,1251,2014,USA,3.0,,Bolivia,70.0,False,False
Parliament,Oko Caribe,1255,2014,USA,3.5,,Dominican Republic,70.0,False,False
Pascha,Peru,1137,2013,Peru,2.5,,Peru,55.0,False,False
Pascha,Peru,1137,2013,Peru,2.75,,Peru,70.0,False,False
Patric,Signature Blend,636,2011,USA,3.75,Blend,,70.0,False,False
Patric,Madagascar,331,2009,USA,4.0,Trinitario,Madagascar,75.0,False,False
Patric,Madagascar,439,2009,USA,3.5,Trinitario,Madagascar,67.0,False,False
Patric,"Rio Caribe, Paria Penninsula",439,2009,USA,3.5,Trinitario,Venezuela,70.0,False,False
Patric,Madagascar,196,2007,USA,4.0,Trinitario,Madagascar,70.0,False,False
Patric,"Piura, Choc. Garage Exclusive",1034,2013,USA,4.0,,Peru,67.0,False,False
Paul Young,"Madagascar, W/ Shell",1271,2014,U.K.,2.25,Trinitario,Madagascar,73.0,False,False
Paul Young,"Madagascar, W/ Shell",1271,2014,U.K.,2.75,Trinitario,Madagascar,64.0,False,False
Peppalo,Dominican Republic,1454,2015,USA,3.0,,Dominican Republic,82.0,False,False
Pierre Marcolini,"Haut Penja, W/ Nibs",1658,2015,Belgium,3.25,Forastero,Cameroon,70.0,False,False
Pierre Marcolini,Chuao,478,2010,Belgium,3.0,Criollo,Venezuela,75.0,False,False
Pierre Marcolini,Trinite,478,2010,Belgium,3.25,Trinitario,Trinidad,75.0,False,False
Pierre Marcolini,"Baracoa, Cuba",516,2010,Belgium,3.75,"Criollo, Forastero",Cuba,78.0,False,False
Pierre Marcolini,"Peru, Las Pampas P.",531,2010,Belgium,3.0,Criollo,Peru,85.0,False,False
Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",414,2009,Belgium,3.0,Forastero,Brazil,72.0,False,False
Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",445,2009,Belgium,3.0,Criollo,Mexico,72.0,False,False
Pierre Marcolini,Cabosse,111,2007,Belgium,4.0,Blend,"Venezuela, Java",70.0,False,False
Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",129,2007,Belgium,3.75,Forastero (Nacional),Ecuador,72.0,False,False
Pierre Marcolini,"Sambirano, Ambanja, Madagascar",141,2007,Belgium,4.0,Trinitario,Madagascar,72.0,False,False
Pierre Marcolini,Fleur De Cacao,166,2007,Belgium,3.5,Blend,Venezuela/ Ghana,85.0,False,False
Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",81,2006,Belgium,4.0,Criollo,Mexico,72.0,False,False
Pierre Marcolini,"Kendem Lembu, Java",93,2006,Belgium,3.0,Criollo,Indonesia,72.0,False,False
Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",93,2006,Belgium,4.0,Criollo,Venezuela,72.0,False,False
Pinellas,Wampusirpi Region,1772,2016,USA,2.5,,Honduras,80.0,False,False
Pitch Dark,Tenor,1506,2015,USA,2.5,,Nicaragua,62.0,False,False
Pitch Dark,Johe,1506,2015,USA,2.75,,Nicaragua,80.0,False,False
Pitch Dark,Chuno,1510,2015,USA,2.75,"Criollo, Trinitario",Nicaragua,80.0,False,False
Pitch Dark,Nicalizo,1510,2015,USA,2.75,Trinitario,Nicaragua,80.0,False,False
Pitch Dark,Rugoso,1510,2015,USA,3.25,,Nicaragua,80.0,False,False
Pitch Dark,Akesson Estate,1311,2014,USA,3.25,Trinitario,Madagascar,73.0,False,False
Pitch Dark,Namau Village,1315,2014,USA,2.5,Trinitario,Fiji,73.0,False,False
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,USA,3.25,,Ecuador,73.0,False,False
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,USA,3.5,,Ecuador,73.0,False,False
Pomm (Aka Dead Dog),"La Red, 2011",829,2012,USA,2.5,,Dominican Republic,76.0,False,False
Pomm (Aka Dead Dog),Peru,829,2012,USA,2.75,Criollo,Peru,82.0,False,False
Potomac,"Oko Caribe, Duarte Province, 2016 H.",1820,2016,USA,3.75,,Dominican Republic,70.0,False,False
Potomac,"Cuyagua, 2013",1387,2014,USA,3.75,,Venezuela,70.0,False,False
Potomac,Upala W/ Nibs,647,2011,USA,3.5,Matina,Costa Rica,70.0,False,False
Potomac,"Upala, Batch 18",654,2011,USA,3.0,Matina,Costa Rica,70.0,False,False
Potomac,"San Martin, Amazonian Highlands",789,2011,USA,2.75,,Peru,70.0,False,False
Potomac,Bahia,789,2011,USA,3.5,,Brazil,70.0,False,False
Potomac,"Upala, Batch 12",607,2010,USA,3.75,Matina,Costa Rica,82.0,False,False
Pralus,Peru,1446,2015,France,3.25,,Peru,75.0,False,False
Pralus,"Porcelana, S. Of Lake Maracaibo",717,2011,France,3.25,Criollo (Porcelana),Venezuela,75.0,False,False
Pralus,Chuao,486,2010,France,3.5,Trinitario,Venezuela,75.0,False,False
Pralus,Cuyagua,451,2009,France,2.0,,Venezuela,75.0,False,False
Pralus,Papouasie,199,2008,France,3.0,Trinitario,Papua New Guinea,75.0,False,False
Pralus,"Sambirano Valley, Le 100%",202,2008,France,3.0,Criollo,Madagascar,100.0,False,True
Pralus,Dominican Republic-Organic,280,2008,France,2.0,,Dominican Republic,75.0,False,False
Pralus,"Monte Alegre, Diego Badero",280,2008,France,3.5,,Brazil,75.0,False,False
Pralus,Claudio Corallo W/ Nibs,162,2007,France,4.0,Forastero,Sao Tome,75.0,False,False
Pralus,"Monte Alegre (Itacare), Brazil",105,2006,France,3.0,Forastero,Brazil,75.0,False,False
Pralus,Tanzania,105,2006,France,3.5,Criollo,Tanzania,75.0,False,False
Pralus,Sao Tome & Principe,5,2006,France,3.5,Forastero,Sao Tome & Principe,75.0,False,False
Pralus,Trinidad,5,2006,France,3.5,Trinitario,Trinidad,75.0,False,False
Pralus,"Madagascar, Nosy Be Isle.",5,2006,France,3.75,Criollo,Madagascar,75.0,False,False
Pralus,"Java, Indonesie",32,2006,France,3.5,Criollo,Indonesia,75.0,False,False
Pralus,"Barlovento, Venezuela",32,2006,France,3.5,Trinitario,Venezuela,75.0,False,False
Pralus,Jamaique,32,2006,France,4.0,Trinitario,Jamaica,75.0,False,False
Pralus,Equateur,40,2006,France,3.0,Trinitario,Ecuador,75.0,False,False
Pralus,Vanuatu,40,2006,France,3.0,Trinitario,Vanuatu,75.0,False,False
Pralus,Ghana,40,2006,France,3.25,Forastero,Ghana,75.0,False,False
Pralus,Colombie,40,2006,France,3.5,Trinitario,Colombia,75.0,False,False
Pralus,Fortissima,93,2006,France,4.0,"Criollo, Trinitario",Ecuador,80.0,False,False
Pralus,Cuba,99,2006,France,3.0,Trinitario,Cuba,75.0,False,False
Pralus,"Caracas, Venezuela And Ghana",99,2006,France,3.0,"Trinitario, Forastero","Venezuela, Ghana",75.0,False,False
Pralus,"Djakarta, Java And Ghana",99,2006,France,3.5,"Criollo, Forastero","Indonesia, Ghana",75.0,False,False
Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, Esm",1872,2016,U.K.,3.5,,Ecuador,77.0,False,False
Pump Street Bakery,"Crayfish Bay Estate, 2014",1502,2015,U.K.,3.5,Trinitario,Grenada,70.0,False,False
Pump Street Bakery,"Akesson'S, Batch 4411",1530,2015,U.K.,3.5,Criollo,Madagascar,74.0,False,False
Pump Street Bakery,Honduras,1688,2015,U.K.,2.75,,Honduras,80.0,False,False
Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano Family",1223,2014,U.K.,2.75,Trinitario,Venezuela,75.0,False,False
Pump Street Bakery,Guantupi River,1223,2014,U.K.,3.0,Forastero (Nacional),Ecuador,75.0,False,False
Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",1223,2014,U.K.,3.25,Trinitario,Madagascar,72.0,False,False
Pump Street Bakery,Guantupi River,1227,2014,U.K.,2.75,Forastero (Nacional),Ecuador,85.0,False,False
Pura Delizia,Venezuela,931,2012,Italy,2.75,,Venezuela,73.0,False,False
Q Chocolate,Brazil,1057,2013,Brazil,3.25,,Brazil,75.0,False,False
Q Chocolate,Brazil,1057,2013,Brazil,3.5,,Brazil,85.0,False,False
Q Chocolate,Brazil,1069,2013,Brazil,2.75,,Brazil,55.0,False,False
Q Chocolate,Brazil,1069,2013,Brazil,3.25,,Brazil,80.0,False,False
Q Chocolate,Brazil,935,2012,Brazil,3.0,,Brazil,60.0,False,False
Q Chocolate,Brazil,935,2012,Brazil,3.25,,Brazil,65.0,False,False
Quetzalli (Wolter),"Mexico, Lot 28022016",1796,2016,Mexico,2.75,Criollo,Mexico,70.0,False,False
Quetzalli (Wolter),"Uranga, Lot 22032016",1800,2016,Mexico,3.0,Trinitario,Mexico,74.0,False,False
Raaka,Amazon Basin Blend,1788,2016,USA,3.0,,"Peru(Smartin,Pangoa,Nacional)",70.0,False,False
Raaka,Virunga,1708,2015,USA,2.75,Forastero,Dr Congo,75.0,False,False
Raaka,Madagascar,959,2012,USA,3.25,Trinitario,Madagascar,75.0,False,False
Raaka,La Red,785,2011,USA,3.5,,Dominican Republic,85.0,False,False
Rain Republic,Suchitepequez E.,470,2010,Guatemala,2.75,,Guatemala,70.0,False,False
Rancho San Jacinto,Ecuador,565,2010,Eucador,3.0,"Forastero(Arriba, Ccn)",Ecuador,75.0,False,False
Ranger,"San Martin, Batch 2",1558,2015,USA,2.5,,Peru,70.0,False,False
Ranger,"Chulucanas, Batch 1",1562,2015,USA,3.25,,Peru,80.0,False,False
Ranger,"Tumbes, Batch 2",1562,2015,USA,3.5,Criollo,Peru,73.0,False,False
Raoul Boulanger,Piura,1872,2016,France,3.25,Criollo,Peru,75.0,False,False
Raw Cocoa,Raw,867,2012,Poland,2.5,Criollo,,70.0,False,False
Republica Del Cacao (Aka Confecta),Esmeraldas,494,2010,Ecuador,3.25,,Ecuador,75.0,False,False
Republica Del Cacao (Aka Confecta),"Los Rios, Vinces",439,2009,Ecuador,2.5,Forastero (Arriba),Ecuador,75.0,False,False
Republica Del Cacao (Aka Confecta),Manabi,147,2007,Ecuador,3.0,Forastero (Arriba),Ecuador,75.0,False,False
Republica Del Cacao (Aka Confecta),El Oro,147,2007,Ecuador,3.5,Forastero (Arriba),Ecuador,67.0,False,False
Republica Del Cacao (Aka Confecta),Los Rios,170,2007,Ecuador,3.75,Forastero (Arriba),Ecuador,75.0,False,False
Ritual,"Camino Verde P., Balao, 2015 Harvest, Batch8",1860,2016,USA,3.75,,Ecuador,75.0,False,False
Ritual,"Camino Verde P., Balao, Guayas, 2014",1466,2015,USA,3.5,,Ecuador,85.0,False,False
Ritual,"Mid Mountain, 2014",1466,2015,USA,3.5,Blend,,70.0,False,False
Ritual,"Toledo District, Maya",1089,2013,USA,3.75,Trinitario,Belize,75.0,False,False
Ritual,"Maranon, Cajamarca",1181,2013,USA,3.0,Forastero (Nacional),Peru,75.0,False,False
Ritual,Sambirano,891,2012,USA,4.0,Trinitario,Madagascar,75.0,False,False
Ritual,"Camino Verde P., 2012, Balao, Guayas",967,2012,USA,3.25,Nacional (Arriba),Ecuador,75.0,False,False
Ritual,Gran Couva,979,2012,USA,3.5,Trinitario,Trinidad,75.0,False,False
Ritual,Costa Rica,745,2011,USA,3.5,,Costa Rica,75.0,False,False
Roasting Masters,"La Dorado, Light Roast",1844,2016,South Korea,3.25,,Costa Rica,70.0,False,False
Roasting Masters,"Tapanti, Light Roast",1844,2016,South Korea,3.25,,Costa Rica,70.0,False,False
Roasting Masters,Maleku,1844,2016,South Korea,3.25,,Costa Rica,70.0,False,False
Robert (Aka Chocolaterie Robert),Madagascar,1061,2013,Madagascar,3.25,Trinitario,Madagascar,75.0,False,False
Robert (Aka Chocolaterie Robert),Madagascar W/ Nibs,1061,2013,Madagascar,3.25,Trinitario,Madagascar,68.0,False,False
Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",923,2012,U.K.,3.5,Trinitario,Grenada,66.0,False,False
Rogue,"La Masica, Batch 1, Fhia Research Center",1748,2016,USA,3.75,,Honduras,75.0,False,False
Rogue,"Caranero, Choc. Garage Exclusive",1446,2015,USA,3.75,,Venezuela,70.0,False,False
Rogue,"Tranquilidad, Batch 1",1566,2015,USA,3.25,,Bolivia,75.0,False,False
Rogue,Porcelana,1209,2014,USA,3.75,Criollo,Venezuela,80.0,False,False
Rogue,"Akessons Estate, Sambirano, 2013",1038,2013,USA,3.5,Trinitario,Madagascar,70.0,False,False
Rogue,"Hispaniola, 2013",1081,2013,USA,3.5,,Dominican Republic,70.0,False,False
Rogue,"Silvestre, Batch 7, 2013",1081,2013,USA,4.0,,Bolivia,75.0,False,False
Rogue,"Bachelor'S Hall E., St. Thomas Parish",1193,2013,USA,3.75,Trinitario,Jamaica,75.0,False,False
Rogue,"Camino Verde P., Balao, Guayas",979,2012,USA,3.75,Nacional (Arriba),Ecuador,75.0,False,False
Rogue,"Silvestre, Batch 1, 2011",793,2011,USA,3.0,Criollo,Bolivia,75.0,False,False
Rogue,Piura,565,2010,USA,3.75,,Peru,75.0,False,False
Rogue,Rio Caribe,327,2009,USA,3.5,Trinitario,Venezuela,70.0,False,False
Rogue,"Hispaniola, 2008",213,2008,USA,2.75,,Dominican Republic,70.0,False,False
Rogue,Jamaica,213,2008,USA,2.75,Trinitario,Jamaica,70.0,False,False
Rogue,"Sambirano, 2008",213,2008,USA,2.75,Trinitario,Madagascar,70.0,False,False
Rogue,Trinidad,213,2008,USA,3.0,Trinitario,Trinidad,70.0,False,False
Rozsavolgyi,Sur Del Lago,809,2012,Hungary,2.5,,Venezuela,84.0,False,False
Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",871,2012,Hungary,2.25,Trinitario,Venezuela,76.0,False,False
Rozsavolgyi,"Sambirano, Akesson Estate",871,2012,Hungary,2.5,Trinitario,Madagascar,72.0,False,False
Rozsavolgyi,Carenero Superior,713,2011,Hungary,3.5,Criollo,Venezuela,73.0,False,False
Rozsavolgyi,Porcelana,717,2011,Hungary,2.5,,Venezuela,71.0,False,False
Rozsavolgyi,"Aragua, Trincheras",717,2011,Hungary,3.5,,Venezuela,70.0,False,False
Rozsavolgyi,Principe,765,2011,Hungary,2.75,Forastero,Principe,77.0,False,False
S.A.I.D.,Malgascio,607,2010,Italy,3.5,Trinitario,Madagascar,64.0,False,False
S.A.I.D.,100 Percent,615,2010,Italy,1.5,,,100.0,False,True
S.A.I.D.,Samana,615,2010,Italy,3.0,,Dominican Republic,70.0,False,False
S.A.I.D.,Arawak,615,2010,Italy,3.5,,Carribean,72.0,False,False
S.A.I.D.,Latino,615,2010,Italy,3.5,,,72.0,False,False
Sacred,Midnight,813,2012,USA,2.75,,Central And S. America,83.0,False,False
